1952,0,0,1,0,0
1775,0,1,2,1,1
2054,0,1,1,1,1
1756,0,0,0,0,0
1827,0,1,0,0,1
1821,0,1,0,1,1
2029,0,0,0,0,1
2069,0,0,0,1,1
1829,0,0,2,1,1
1983,0,0,1,0,0
1909,0,1,1,1,1
1820,0,1,0,0,1
1925,0,1,2,0,1
1815,0,1,1,1,1
1782,0,0,2,0,1
1902,0,1,0,1,1
1836,1,0,0,1,1
1827,0,0,2,1,1
1736,0,1,2,0,1
1898,0,0,0,0,1
1816,0,0,2,1,1
1901,0,1,0,1,1
1979,0,1,0,1,1
1886,0,0,0,0,1
1988,0,0,2,0,1
1805,0,0,2,1,1
1884,0,1,1,1,1
1846,0,0,0,0,1
1858,0,0,0,0,1
1819,0,0,0,0,1
1632,0,1,2,0,1
1839,0,1,0,0,1
1894,0,0,0,0,1
1728,0,0,0,0,1
1803,0,1,0,0,1
1720,0,1,0,1,1
2000,0,0,1,1,1
2069,0,1,1,0,1
2046,0,0,2,0,1
1922,0,0,0,1,1
1934,0,1,0,0,1
1910,0,0,0,0,1
1996,0,0,0,0,1
1746,0,0,0,0,1
1783,0,0,2,1,1
1986,0,0,0,0,1
2102,0,0,0,0,1
1933,0,0,0,1,1
1830,0,0,0,0,1
1944,0,0,0,1,1
1895,0,0,0,0,1
1835,0,0,0,0,1
1999,0,1,0,1,1
1855,0,0,0,0,1
1937,0,0,0,0,0
2005,0,1,0,1,1
1939,0,1,0,1,1
1935,0,0,0,0,0
1901,0,0,0,0,1
2092,0,1,0,0,1
1906,0,0,0,0,1
1897,0,0,0,0,1
1820,0,0,0,1,1
1885,0,0,2,1,1
1990,1,0,2,1,1
2020,0,0,1,0,1
1997,0,1,1,0,1
1073,0,0,0,0,1
2051,0,1,1,0,1
1927,0,0,0,1,1
1903,0,0,0,0,1
1869,0,0,0,0,1
2043,1,1,0,1,1
1553,0,1,2,1,1
2073,0,0,0,0,1
1915,0,0,0,0,1
1749,0,0,0,0,1
2095,0,0,0,0,1
1663,0,0,1,0,1
1746,0,0,0,0,1
1935,0,0,0,0,1
1863,0,1,0,0,1
1868,0,0,1,0,1
1698,0,1,0,0,1
1949,0,0,0,0,1
1844,0,0,0,0,1
1833,0,0,0,0,0
1814,0,1,0,0,1
1845,0,0,0,0,1
1902,0,1,0,0,1
1830,0,1,2,0,1
1649,0,0,0,0,1
2013,0,1,1,1,1
1899,0,0,0,1,1
1921,0,0,0,1,1
1073,0,0,0,0,1
1946,0,0,2,1,1
1960,0,0,0,0,0
1783,0,0,1,1,1
1807,0,1,2,0,1
1841,0,0,1,1,1
1901,0,0,0,0,1
2049,0,0,0,0,0
1898,0,0,0,0,1
1753,0,0,0,0,1
1915,0,1,0,1,1
1890,0,0,0,0,1
1941,0,0,0,0,1
1846,0,0,0,0,0
1822,0,0,0,1,1
1689,0,0,2,1,1
1861,0,1,1,1,1
1799,0,0,0,0,1
1889,0,0,0,0,0
2005,0,0,0,0,1
1885,0,0,0,0,1
1948,0,1,2,1,1
1877,0,0,0,0,1
1900,0,0,0,0,1
1939,0,1,0,1,1
1865,0,1,2,0,1
1837,0,0,0,0,1
1952,0,1,0,0,1
1983,0,0,0,0,0
1938,0,0,0,0,1
1848,0,0,0,0,1
1837,0,0,0,1,1
2050,0,1,1,0,0
1869,0,1,1,1,1
1688,0,0,0,0,1
1825,0,0,0,1,1
1995,0,1,0,0,1
1954,0,0,0,0,0
1795,0,0,0,0,1
1942,0,0,0,0,1
2112,0,0,1,0,1
1990,0,0,0,0,1
1882,0,0,2,1,1
1922,0,0,2,1,1
1958,0,0,0,0,0
2020,0,0,0,0,0
2116,0,0,0,0,1
1790,0,1,1,0,1
1823,0,0,0,0,1
1889,0,0,0,0,0
1857,0,1,1,0,1
2083,0,0,0,1,1
1871,0,0,0,0,0
1911,0,1,1,0,1
1842,0,0,0,0,0
1922,0,1,0,0,1
1896,0,0,0,1,1
2075,0,0,0,0,1
1915,0,1,1,1,1
1925,0,1,0,1,1
1806,0,0,0,1,1
1771,0,0,0,0,1
1826,0,0,0,0,1
1917,0,0,0,0,1
1861,0,0,0,0,1
2023,0,1,0,1,1
1934,0,1,0,1,1
1868,0,1,1,0,1
1806,0,0,0,0,0
1852,0,0,0,0,1
1854,0,0,0,1,1
1936,0,1,0,0,1
1812,0,1,1,0,1
1964,0,0,0,0,1
1898,0,0,0,0,1
2056,0,0,0,0,1
1718,0,0,0,0,0
2118,0,0,0,0,1
1756,0,1,0,0,1
1903,0,0,2,1,1
1718,0,0,0,0,0
1835,0,1,2,1,1
1711,0,0,1,0,1
1922,0,1,0,0,1
2083,0,0,0,0,1
1859,0,1,0,0,1
2024,0,0,0,0,1
1833,0,0,0,0,1
1872,0,1,0,0,1
1989,0,1,1,1,1
1577,0,0,0,0,0
1917,0,1,1,1,1
1849,0,0,0,0,0
1855,0,0,0,1,1
1833,0,1,0,0,1
1895,0,0,0,0,0
1934,0,0,0,1,1
1942,0,0,0,0,1
1958,0,1,0,1,1
1854,0,0,0,0,1
1895,0,0,1,0,1
2014,0,1,0,0,1
1894,0,1,0,0,1
2070,0,1,1,0,1
1827,0,1,0,0,1
1073,0,0,0,0,1
2053,1,1,0,1,1
1973,0,1,1,1,1
1857,0,0,1,1,1
1885,0,0,0,1,1
1573,0,0,0,0,1
1915,0,0,0,1,1
1858,0,0,0,1,1
2025,0,0,2,0,1
1811,0,0,1,0,1
2092,0,1,1,0,1
1697,0,0,0,0,1
1858,0,1,1,0,1
1902,0,0,2,1,1
1789,0,1,0,1,1
1933,0,0,0,1,1
1893,0,0,1,1,1
1883,0,1,1,1,1
1748,0,0,1,0,1
1969,0,1,0,0,1
2000,0,1,0,0,1
1955,0,1,1,1,1
1991,0,0,1,0,1
1800,0,0,0,1,1
1886,0,1,1,0,1
1807,0,1,1,0,1
1749,0,1,1,1,1
1874,0,0,2,1,1
1792,0,1,1,1,1
1782,0,1,1,1,1
1857,0,1,2,1,1
1695,0,0,0,0,1
1830,0,1,1,1,1
1998,0,1,1,1,1
1759,0,1,1,1,1
1860,0,0,0,1,1
1705,0,0,0,0,1
1559,0,0,0,0,1
1953,0,1,2,0,1
2031,0,0,2,1,1
1897,0,1,1,1,1
1938,0,1,1,0,0
1990,0,1,1,1,1
1918,0,1,1,0,1
1814,0,1,0,1,1
1952,0,1,1,1,1
1794,0,1,1,0,1
1747,0,0,0,0,1
1796,0,0,2,1,1
1692,0,0,0,0,1
1754,0,1,1,0,1
1886,0,0,0,1,1
1817,0,1,0,1,1
1849,0,1,1,1,1
1893,0,1,1,0,1
2029,0,1,1,1,1
1872,0,0,1,0,1
1909,0,0,0,1,1
1823,0,1,2,1,1
1729,0,1,1,0,1
1878,0,1,0,1,1
1908,0,1,1,1,1
1788,0,1,1,1,1
1809,0,1,1,1,1
1781,0,1,2,1,1
1955,0,1,1,1,1
1749,0,0,0,0,0
2045,0,1,2,0,1
2024,0,0,0,0,0
2061,0,0,1,0,1
1873,0,1,1,0,1
1810,0,0,1,1,1
1856,0,0,1,1,1
1870,0,1,1,1,1
1973,0,1,0,1,1
1986,0,0,0,0,1
1964,0,0,2,1,1
2005,0,1,0,1,1
1768,0,1,1,1,0
1844,0,1,0,0,0
1852,0,0,0,0,1
2207,0,1,0,1,1
2144,0,0,0,0,1
1904,0,0,0,0,1
2058,0,0,1,1,1
1893,0,1,0,0,1
1855,0,0,1,0,1
2057,0,0,0,0,0
1809,0,1,2,1,1
1964,0,0,0,1,1
1778,0,1,1,1,1
1789,0,0,1,0,1
1808,0,0,0,0,1
2145,0,0,0,0,1
1797,0,0,0,0,1
1901,0,1,1,1,1
1944,0,0,1,1,1
1808,0,0,0,0,0
1853,0,1,2,0,1
1679,0,0,0,1,1
1990,0,1,0,0,1
2015,0,1,0,1,1
2019,0,1,1,0,1
1936,0,0,0,1,1
2085,0,0,0,0,0
1915,0,0,0,0,1
1821,0,1,1,1,1
1834,0,1,1,1,1
1738,0,0,0,1,1
1995,0,0,0,0,1
1885,0,0,0,0,1
1761,0,1,1,1,1
1705,0,1,1,0,1
1999,0,0,1,0,1
1986,0,1,1,1,1
1952,0,0,2,1,1
1847,0,0,0,0,1
1831,0,1,0,1,1
1896,0,0,0,1,1
2033,0,1,1,1,1
2013,0,0,0,1,1
2021,0,1,0,0,1
1838,0,0,0,0,1
1926,1,0,2,0,1
1920,0,0,1,0,1
1752,0,0,0,0,1
2158,0,1,2,1,1
1924,0,0,0,1,0
2027,0,1,0,1,1
1879,0,0,1,1,1
1585,0,1,0,0,1
1875,0,1,1,0,0
2019,0,0,1,1,1
1073,0,1,1,0,1
1912,0,0,1,0,1
1972,0,1,0,0,1
2038,0,1,0,0,1
1934,0,0,0,0,0
1846,0,0,0,0,1
1073,0,0,1,0,1
1992,0,0,2,1,1
1831,0,1,1,1,1
1890,0,0,1,0,1
2079,0,1,2,1,1
1758,0,0,0,1,1
1782,0,0,0,0,1
2075,0,0,0,1,1
2166,0,0,0,0,1
1887,1,1,1,0,1
1938,0,0,0,0,1
1799,0,0,0,0,1
1889,0,0,2,0,1
2098,0,1,1,0,1
1799,0,1,1,1,1
1806,1,0,1,1,1
1786,0,0,0,0,1
2030,0,0,0,0,1
1797,0,0,0,0,1
1932,0,0,0,1,1
1925,0,0,0,0,0
2022,0,1,1,1,1
2133,0,0,2,1,1
1883,0,1,0,1,1
1825,0,0,0,0,1
2135,0,1,1,1,1
1979,0,1,1,0,1
1858,0,1,1,1,1
1776,0,1,0,1,1
1903,0,1,1,1,1
1950,1,0,0,1,1
1980,0,1,1,1,1
1855,0,0,0,0,1
2101,0,1,0,1,1
1940,0,1,1,1,1
2061,0,1,0,0,1
1957,0,0,1,0,1
1668,0,1,2,1,1
2039,0,1,0,0,1
1821,1,1,1,1,0
1907,0,1,1,1,1
1854,0,0,0,0,1
1949,0,0,1,0,1
1885,0,1,1,0,1
1996,0,1,0,0,1
1841,0,0,0,1,1
2049,0,1,0,0,1
1718,0,1,1,1,1
1865,0,1,0,0,1
1940,0,0,1,1,1
1907,0,1,0,1,1
1771,0,0,0,1,1
2021,0,1,1,1,1
1967,0,1,0,1,1
1904,0,1,1,1,1
1925,0,0,1,0,0
1944,0,1,1,1,1
1848,0,1,2,1,1
1813,0,1,1,1,1
2016,0,1,0,1,1
1850,0,1,0,0,1
1900,0,1,0,1,1
1880,0,1,1,0,0
1771,0,1,0,0,1
2021,0,1,2,1,1
1978,0,0,0,0,1
1810,0,1,1,1,1
2028,0,1,1,1,1
1904,0,0,1,1,1
1966,0,0,0,1,1
1915,0,1,2,0,1
1901,0,1,0,0,1
1963,0,0,0,0,0
2057,0,1,0,0,1
2049,0,0,0,1,1
1888,0,1,0,1,1
2035,0,1,1,1,1
1862,0,0,0,0,0
1999,0,1,0,1,1
1805,0,0,1,0,1
1885,0,0,0,0,1
1979,0,0,0,0,1
1803,0,1,2,0,1
1921,0,0,0,1,1
1995,0,0,0,1,0
1902,0,1,2,1,1
1739,0,1,1,1,1
2006,0,1,1,0,1
1924,0,0,1,1,1
2084,0,0,0,1,1
1990,0,1,1,1,1
1732,0,0,0,0,1
1870,0,0,0,0,1
1939,0,1,1,0,1
2083,0,0,1,0,1
1983,0,1,2,0,1
1922,0,0,0,0,1
2195,0,1,1,1,1
1864,0,1,2,1,1
1951,0,1,0,0,1
1792,0,1,1,0,0
1851,0,1,1,1,1
2240,0,0,2,1,1
1896,0,0,0,1,1
1769,0,1,1,0,1
1846,0,0,0,0,1
1825,0,0,0,0,0
2030,0,0,0,0,1
2078,0,0,0,0,1
1838,0,1,1,1,1
1852,0,1,2,0,0
1780,0,0,0,0,0
1889,0,1,2,0,1
1931,0,1,1,1,1
2061,0,0,2,1,1
1775,0,0,1,0,0
1802,0,1,2,0,0
1801,0,1,0,1,1
1955,0,1,0,1,1
1935,0,1,1,1,1
1875,0,0,0,1,1
1673,0,0,2,1,1
1987,0,1,1,0,1
1794,0,0,0,0,1
1920,0,0,1,1,1
1795,0,1,0,0,1
1955,0,0,1,0,1
1915,0,0,0,0,0
2135,0,0,0,0,0
1850,0,1,1,0,0
1861,0,1,0,1,1
2047,0,1,0,0,1
2129,0,0,0,0,1
1964,0,1,1,0,1
1891,0,1,1,0,1
1913,0,1,2,1,1
1963,0,1,2,1,1
1712,0,0,1,0,0
1990,0,0,0,0,1
1875,0,1,0,0,1
1979,0,1,1,1,1
2128,0,1,1,1,1
1946,0,1,1,0,1
1793,0,0,0,0,0
1855,0,0,1,0,1
1919,0,0,0,0,1
1697,0,0,1,1,1
1789,0,1,1,0,1
2026,0,1,2,0,0
1754,0,0,1,0,0
1928,0,0,1,0,1
1971,0,1,1,1,1
1875,0,0,0,1,1
1705,0,1,1,1,1
1813,0,0,2,1,1
1661,0,0,0,0,1
2004,0,1,2,1,1
1900,0,0,2,1,1
1832,0,1,1,0,1
1889,0,0,1,0,1
1802,0,1,1,0,1
1924,0,1,1,0,1
2013,0,1,0,1,1
1792,0,1,0,1,1
1786,0,0,0,0,1
1926,0,0,0,0,1
2073,0,0,0,0,1
2033,0,0,1,1,1
1858,0,1,0,0,1
2078,0,0,1,1,1
1942,0,1,2,0,1
2045,0,1,0,0,1
2155,0,0,0,0,0
1876,0,0,1,0,1
1680,0,0,2,0,1
1858,0,0,0,0,1
1965,0,1,1,0,0
1800,0,0,0,0,1
2040,0,0,0,0,0
1771,0,1,1,0,1
1877,0,1,0,1,1
1963,0,1,1,0,1
1850,0,0,2,1,1
1899,0,0,0,0,1
1887,0,1,0,1,1
1934,0,0,1,1,1
1888,0,0,0,0,1
1896,0,0,0,1,1
1908,0,0,0,0,1
2048,0,1,0,0,1
1939,0,1,2,1,1
1937,0,0,2,1,1
1761,0,0,0,1,1
1874,0,1,1,1,1
2046,0,1,2,0,1
1891,0,0,0,0,0
1903,0,0,0,0,1
1875,0,0,1,0,1
2083,0,0,2,0,1
1810,0,0,0,0,1
1776,0,0,0,0,1
1830,0,0,0,0,0
2046,0,0,1,0,1
1929,0,0,0,1,1
1842,0,1,0,1,1
1973,0,0,1,0,1
1890,0,0,0,0,1
1844,0,1,0,0,1
1969,0,1,0,0,1
1865,0,1,1,1,1
1932,0,0,0,0,1
1813,0,0,0,0,1
1980,0,1,1,1,1
1643,0,0,1,1,1
1767,0,0,0,0,0
1822,0,0,0,0,1
2013,0,0,1,0,0
1886,0,0,0,0,1
1892,0,1,1,1,1
1779,0,0,0,0,1
1833,0,0,1,0,1
1919,0,1,1,1,1
1930,0,0,1,1,0
2052,0,1,0,0,1
1694,0,0,0,0,1
2003,0,1,1,1,1
1961,0,1,1,0,1
1802,0,0,2,1,1
2036,0,0,0,1,1
2113,0,1,1,1,1
2070,0,1,1,1,1
1073,0,1,1,0,1
1935,0,0,0,1,1
1825,0,1,1,1,1
1850,0,0,0,0,1
1805,0,0,2,1,1
2096,0,1,2,1,1
1653,0,1,1,1,1
2090,0,1,2,1,1
1795,0,0,2,1,1
2045,0,0,1,1,1
1976,0,0,0,0,1
1843,0,1,0,0,1
2015,0,0,1,0,1
1954,0,1,1,1,1
1916,0,0,0,0,1
2053,0,1,1,1,1
1952,0,0,1,0,0
1867,0,1,1,1,1
1790,0,0,2,1,1
2045,0,0,0,0,1
1871,0,1,2,0,1
2059,0,0,0,1,1
2044,0,0,0,0,1
1969,0,1,0,0,1
1814,0,1,1,0,1
2093,0,1,1,0,1
1960,0,0,0,0,1
1967,0,1,1,1,1
2066,0,1,2,0,0
2116,0,1,0,0,1
2009,0,0,0,0,0
1894,0,1,0,0,1
1817,0,0,0,0,1
1841,0,0,1,0,1
2041,0,0,0,0,1
1972,0,0,0,0,1
1933,0,1,1,0,1
1893,0,0,1,1,0
1962,0,0,0,0,1
1992,0,0,0,0,1
2030,0,1,1,0,1
2050,0,0,1,1,1
1979,0,0,1,0,1
2011,0,0,1,0,0
1869,0,1,0,1,1
1897,0,0,0,0,1
1838,0,0,2,0,1
1859,0,1,1,1,1
2006,0,1,1,1,1
1933,0,1,1,1,1
1914,0,1,1,0,1
1825,0,0,0,0,1
1934,0,1,2,0,1
1828,0,0,0,0,1
1848,0,0,0,0,0
1702,0,1,1,1,1
1940,0,0,0,0,1
1937,0,1,0,0,1
1929,0,1,1,1,1
1891,0,1,2,0,1
1864,0,1,1,1,1
1879,0,1,0,1,1
1926,0,0,1,0,1
1862,0,0,0,0,1
2213,0,0,0,0,1
1902,0,1,0,0,1
1990,0,1,0,1,1
1932,0,1,0,0,1
1956,0,1,0,1,1
1909,0,0,0,0,1
1996,0,1,1,1,1
2047,0,0,0,0,1
1968,0,1,0,0,1
1725,0,1,1,0,1
1954,0,0,2,0,1
1822,1,0,2,1,1
2021,0,0,0,0,1
2022,0,0,1,0,1
2040,0,1,1,1,1
1893,0,0,2,0,1
2022,0,1,1,1,1
2140,0,1,1,1,1
1915,0,1,1,0,1
1912,0,1,0,1,1
1827,0,0,0,0,0
1979,0,1,0,0,1
1882,0,1,1,1,1
1661,0,0,0,0,1
2010,0,0,0,1,1
1967,0,0,0,0,1
1896,0,1,0,0,1
1927,0,1,0,0,1
1954,0,1,1,1,1
1834,0,1,1,1,1
1901,0,0,0,0,1
1841,0,1,2,0,1
2204,0,0,0,0,1
2047,0,0,2,1,1
1986,0,1,2,0,1
1824,0,1,0,1,1
1862,0,1,1,1,1
2047,0,0,1,0,1
2044,0,1,2,1,1
1820,0,1,0,1,1
2030,0,0,0,0,0
1073,0,0,0,0,0
1913,0,0,0,1,1
1844,0,1,1,0,1
2036,0,1,0,0,1
1830,0,0,0,0,1
1760,0,0,0,0,1
1829,0,0,0,0,1
1890,0,0,0,0,1
1925,1,1,1,1,1
1866,0,1,0,0,1
2089,0,0,0,0,1
1885,0,0,0,0,1
1948,0,1,0,0,1
2095,0,1,1,1,1
1921,0,1,0,0,1
1780,1,0,0,1,1
1805,0,1,1,1,1
2118,0,0,0,1,1
1886,0,0,0,0,1
1926,0,1,1,0,1
1073,0,1,1,1,1
2103,0,0,0,0,1
1889,0,0,1,1,1
1776,0,0,2,1,1
1697,0,1,0,0,1
2070,0,1,0,1,1
1911,0,1,1,0,1
1890,0,0,1,0,0
1921,0,1,2,1,1
1962,0,0,1,0,1
1853,0,1,1,0,1
1960,0,1,2,0,1
1748,0,1,0,0,1
1925,0,0,0,0,1
1974,0,0,0,0,1
1890,0,0,1,0,1
1810,0,1,2,0,1
1795,0,1,1,0,0
1830,0,0,0,0,1
2032,0,0,0,0,0
1809,0,1,1,0,0
1891,0,1,2,1,1
2011,0,0,0,0,1
1853,0,0,0,0,1
1821,0,1,2,1,1
1942,0,1,1,1,1
1932,0,0,0,0,1
1941,0,1,1,0,1
2081,0,1,2,0,1
1666,0,0,2,0,1
1932,0,1,0,1,1
1898,0,0,1,1,1
1969,0,1,0,0,1
1847,0,1,2,1,1
1830,0,0,0,1,1
1999,0,0,0,0,1
1878,0,0,0,1,1
1794,0,0,2,1,1
1771,0,1,2,1,1
1875,0,1,1,0,1
1916,0,0,1,1,1
1998,0,0,0,0,0
1751,0,0,1,0,1
2096,0,1,1,1,1
1945,0,1,1,0,1
1807,0,0,2,0,1
1844,0,1,0,0,1
1976,0,1,0,0,1
1975,0,1,0,0,1
1822,0,1,1,0,1
1985,0,1,1,1,1
2179,0,1,1,1,1
1813,0,0,0,0,1
1981,0,0,0,0,1
1921,0,1,1,0,1
1975,0,0,0,0,0
1967,0,0,0,0,0
2068,0,1,0,0,1
1851,0,0,1,1,1
2052,0,1,0,0,1
1785,0,1,0,0,1
1899,0,0,0,0,1
1848,0,0,1,0,1
1927,0,1,0,1,1
1992,0,1,1,0,1
2035,0,0,0,0,1
1888,0,0,0,1,1
1982,0,1,0,0,1
2041,0,1,1,1,1
1791,0,1,0,1,1
2091,0,1,1,1,1
1073,0,1,2,1,1
2044,0,1,2,1,1
1957,0,1,1,0,1
1876,0,0,0,0,0
1840,0,1,2,0,1
1962,0,0,0,0,0
1854,0,0,0,0,1
2082,0,0,0,0,1
1992,0,1,0,0,1
1857,0,0,0,0,1
1932,0,0,0,0,1
2108,0,1,2,0,1
1907,0,1,1,1,1
1961,0,0,0,0,0
1928,0,0,0,0,0
1985,0,1,1,0,1
1866,1,0,1,0,1
1924,0,1,0,0,1
1685,0,0,0,0,1
1853,0,0,0,0,1
1879,0,1,0,0,1
1702,0,0,0,0,1
1835,0,1,0,0,1
1864,0,1,2,1,1
1910,0,1,2,1,1
1744,0,0,1,0,1
1908,0,1,2,1,1
2126,0,0,0,0,1
2076,0,0,0,0,1
1933,0,1,1,1,1
2107,0,0,0,0,1
1897,0,1,1,0,0
1847,0,1,0,0,1
1796,0,0,0,0,1
1812,0,1,1,1,1
1980,0,0,1,0,1
1979,0,0,0,0,1
1806,0,0,0,0,1
1821,0,0,0,0,0
1961,0,0,0,0,1
1902,0,1,0,0,1
1661,0,1,1,1,1
2029,0,1,1,1,1
1918,0,0,2,0,1
1870,0,0,2,1,1
1963,0,1,1,1,1
1789,0,0,0,0,1
1955,0,0,1,1,1
1778,0,0,2,0,1
1881,0,0,1,1,1
1861,1,1,2,1,1
1923,0,1,2,1,1
1937,0,1,1,1,0
1907,0,1,1,0,1
1073,0,1,1,1,1
1843,0,1,1,0,1
1934,0,0,1,0,0
1073,0,0,0,0,1
1705,0,1,0,0,1
1922,0,1,2,1,1
1969,0,1,0,0,1
1973,0,1,1,0,1
1934,0,0,1,0,1
2003,0,0,0,0,1
1907,0,0,0,0,1
1935,0,0,1,1,0
1735,0,1,2,1,1
1790,0,0,0,0,1
2085,0,1,1,1,1
1934,0,0,0,0,0
1950,0,0,0,1,1
1847,1,1,1,1,1
1746,0,1,0,0,1
1719,1,1,1,1,1
1726,0,1,1,0,1
1816,0,1,1,1,1
1839,0,0,1,1,1
2016,0,1,1,0,0
1959,0,1,1,0,1
1987,0,1,2,0,1
1803,0,0,0,0,1
1975,0,1,1,0,1
1884,0,0,1,1,1
2060,0,0,1,1,0
1955,0,0,0,0,0
1758,0,0,0,0,1
1865,0,0,0,0,1
1924,0,1,1,1,1
2014,0,1,2,0,1
1902,0,0,1,1,0
1909,0,1,0,0,0
2107,0,1,1,0,1
1894,0,0,0,0,1
2004,0,0,0,1,1
1743,0,1,0,0,1
1628,0,1,0,0,1
2007,0,0,0,0,1
1840,0,1,1,1,1
1978,0,0,2,0,1
1858,0,0,0,0,1
1755,0,0,0,1,1
1917,0,1,1,1,1
1889,0,0,0,1,1
1762,0,1,1,0,1
1966,0,1,1,0,0
1932,0,1,1,0,1
1859,0,1,2,1,1
1744,0,1,0,0,1
2099,0,0,1,0,1
1834,0,1,1,1,1
1990,0,0,0,0,1
1933,0,0,0,1,1
1884,0,1,1,1,1
1984,0,0,0,0,1
1963,0,1,1,1,1
1829,0,1,0,1,1
1961,0,0,0,0,1
1875,0,1,1,0,1
1929,0,0,0,0,1
1949,0,1,0,0,1
1799,0,0,0,0,1
1073,0,1,2,1,1
1770,0,0,0,0,1
1875,0,1,1,1,1
1872,0,0,0,1,1
1918,0,0,0,0,1
1840,0,0,0,0,1
1794,0,0,0,0,1
1877,0,1,0,0,1
1752,0,1,1,0,1
1845,0,1,0,0,1
2026,0,1,0,0,1
1778,0,1,0,1,1
2077,0,1,0,0,1
1971,0,1,1,1,1
2005,0,1,0,0,1
2037,0,0,0,0,1
1851,0,1,2,1,1
1865,0,0,2,0,1
1970,0,1,2,1,0
1932,0,0,1,1,1
1857,0,0,1,1,0
1776,0,0,0,0,1
2009,0,1,1,1,1
1884,0,1,1,0,1
1961,0,1,0,1,1
1683,0,1,1,0,1
1854,0,0,0,0,1
1913,0,1,0,1,1
1967,0,0,1,1,1
1943,0,1,0,0,1
1874,0,0,1,0,0
1910,0,1,1,0,1
1758,0,1,0,0,1
1957,0,1,1,1,1
1746,0,0,0,0,1
1946,0,0,0,1,1
1976,0,1,1,0,1
1969,0,1,1,0,1
1917,0,1,0,1,1
1827,0,1,1,0,1
1921,0,1,2,0,1
1897,0,1,2,0,1
1896,0,0,1,0,1
1073,0,1,1,1,1
1803,0,0,0,0,1
1919,0,0,0,0,1
1876,0,0,2,0,1
